claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_weight,fraud,latitude,longitude
19099,44.0,F,1.0,87,37830.0,1,0,Own,Parking Lot,0,0.0,35,Broker,1,3660.195518,2.0,Medium,12468.9527,31014.61754,0,41.18,-93.15
29746,44.0,M,1.0,56,37859.0,1,1,Rent,Highway,0,1.0,30,Broker,1,5333.901922,5.0,Medium,82526.28393,52279.52815,0,39.94,-105.06
14883,23.0,M,1.0,85,31353.0,1,0,Rent,Parking Lot,1,0.0,7,Online,1,3262.507612,4.0,Large,26426.40723,28361.74224,0,40.27,-79.8
148,27.0,M,1.0,48,32969.0,1,1,Rent,Parking Lot,0,0.0,2,Online,0,3240.955927,8.0,Compact,22242.58954,24824.96997,0,33.62,-112.05
4012,44.0,M,1.0,93,37853.0,0,0,Rent,Local,0,0.0,2,Broker,1,2656.06053,4.0,Medium,19719.8728,35458.53461,0,33.44,-112.07
14139,56.0,M,1.0,70,40271.0,1,1,Own,Parking Lot,0,0.0,98,Broker,0,2357.815321,4.0,Medium,34847.77121,15202.50469,0,39.94,-105.06
26874,32.0,F,1.0,91,34656.0,1,0,Own,Parking Lot,0,0.0,1,Phone,0,5258.276173,6.0,Compact,20892.70648,7705.075233,0,39.88,-104.8
17058,27.0,F,1.0,60,32945.0,0,1,Rent,Local,3,0.0,49,Phone,1,2818.446005,9.0,Compact,35104.55141,20262.25228,0,38.74,-77.55
18030,41.0,F,1.0,83,37120.0,0,1,Rent,Local,0,1.0,22,Broker,1,5223.556344,3.0,Compact,16384.44508,17179.36349,0,39.13,-77.66
28235,32.0,M,1.0,69,34668.0,0,1,Own,Local,0,0.0,76,Phone,0,4903.127673,2.0,Large,18524.85697,13309.89541,0,40.12,-79.86
20724,61.0,F,1.0,47,41101.0,1,0,Own,Highway,0,0.0,59,Phone,0,4356.146765,5.0,Medium,19096.53878,24501.70781,1,40.65,-79.93
17113,41.0,M,1.0,98,37143.0,1,1,Own,Local,0,1.0,7,Phone,1,2231.437371,7.0,Compact,36969.9269,24005.89044,0,38.87,-77.85
18574,47.0,M,1.0,57,38500.0,1,1,Own,Parking Lot,0,0.0,50,Phone,0,3922.584042,5.0,Medium,28714.20165,52303.94404,0,40.7,-93.36
4309,33.0,M,1.0,77,34974.0,1,1,Own,Parking Lot,0,0.0,0,Broker,1,4167.803557,4.0,Large,24771.33834,4715.069667,0,40.61,-80.25
14047,60.0,F,1.0,85,40949.0,0,0,Rent,Highway,0,0.0,76,Phone,1,3518.636203,5.0,Medium,13271.06607,21557.48954,0,33.45,-112.07
9355,24.0,M,0.0,55,31789.0,1,1,Rent,Local,2,1.0,0,Online,1,7330.345007,7.0,Medium,44490.48588,10641.588,0,39.86,-104.86
21240,56.0,F,0.0,68,40252.0,1,0,Rent,Highway,1,0.0,0,Broker,1,4022.812719,4.0,Large,18039.10257,8533.127706,1,40.55,-80.23
11331,45.0,M,0.0,49,38060.0,0,0,Rent,Highway,0,0.0,2,Broker,0,2488.823796,4.0,Compact,9000.532468,7221.095197,0,41.81,-93.61
857,60.0,F,1.0,75,40934.0,1,1,Own,Local,5,1.0,1,Phone,1,7799.193212,3.0,Large,26601.71137,9266.474484,0,42.05,-93.87
5381,26.0,M,1.0,87,32594.0,1,0,Rent,Highway,0,0.0,18,Online,0,2814.078234,3.0,Medium,18519.57412,31106.66418,0,33.5,-112.08
19927,39.0,F,0.0,89,36624.0,0,1,Rent,Local,2,0.0,99,Broker,1,5316.28071,6.0,Compact,24127.40214,27903.67931,1,41.51,-93.48
27679,39.0,M,1.0,34,36637.0,0,1,Rent,Parking Lot,0,1.0,82,Broker,1,10178.50167,4.0,Medium,9406.589845,25699.52838,0,33.67,-112.06
13972,30.0,M,1.0,78,34000.0,0,0,Own,Local,0,1.0,57,Broker,1,1118.283953,7.0,Compact,21748.77751,19092.77234,0,39.13,-77.71
28950,46.0,F,0.0,55,38286.0,1,1,Rent,Highway,0,0.0,50,Phone,1,2452.61588,3.0,Compact,5062.516461,59588.55493,1,39.16,-77.61
2498,51.0,F,1.0,52,39331.0,1,0,Own,Highway,2,0.0,49,Broker,0,7953.326696,6.0,Medium,22064.02616,15340.2811,0,38.97,-77.74
18808,23.0,M,1.0,92,31352.0,1,0,Rent,Parking Lot,3,0.0,10,Phone,1,4379.415809,5.0,Medium,14990.16135,17269.07055,0,39.77,-105.09
24456,31.0,M,1.0,87,34354.0,1,1,Rent,Highway,0,1.0,14,Broker,0,1724.469919,9.0,Large,17667.61054,14779.26003,1,39.0,-77.4
12091,44.0,F,1.0,76,37847.0,0,1,Own,Highway,0,0.0,55,Broker,1,2050.355004,5.0,Medium,22729.2728,30545.29251,0,41.01,-93.3
1293,47.0,F,1.0,66,38499.0,0,1,Own,Parking Lot,0,0.0,31,Broker,0,4737.420821,5.0,Large,6974.596887,27526.80136,0,33.63,-112.09
29861,38.0,M,0.0,73,36374.0,1,0,Own,Local,0,0.0,4,Broker,1,6203.925246,8.0,Medium,24580.38657,14990.58353,0,39.85,-105.13
1843,40.0,F,0.0,89,36897.0,0,1,Own,Parking Lot,0,1.0,100,Phone,1,3038.64428,7.0,Medium,48983.16303,31308.12941,0,42.02,-93.62
20765,40.0,M,1.0,81,36897.0,1,1,Own,Highway,1,0.0,50,Phone,0,4827.874613,3.0,Compact,94526.73931,37581.32783,0,39.79,-105.11
9765,47.0,M,0.0,86,38496.0,1,0,Own,Parking Lot,0,1.0,98,Phone,1,5726.014207,5.0,Medium,32218.01604,23777.08948,0,40.27,-79.88
16287,62.0,F,1.0,83,41273.0,0,1,Rent,Local,0,0.0,81,Phone,0,9609.272995,10.0,Medium,22341.05718,16359.36795,0,39.0,-77.52
20545,57.0,F,1.0,86,40439.0,1,0,Own,Local,5,0.0,75,Phone,1,5416.021732,7.0,Compact,10995.60341,20094.37981,0,39.06,-77.39
10274,38.0,F,1.0,87,36392.0,0,1,Own,Parking Lot,0,0.0,0,Broker,1,6128.589675,5.0,Compact,14161.26849,8720.803729,0,39.13,-77.66
20499,36.0,F,0.0,93,35846.0,0,1,Rent,Parking Lot,0,0.0,96,Broker,1,7273.20871,4.0,Compact,39856.91885,25950.68887,0,39.74,-104.86
8000,20.0,M,0.0,47,29967.0,1,1,Rent,Local,1,0.0,13,Online,1,2150.839333,2.0,Large,28160.88457,28540.50945,0,33.49,-112.21
24856,34.0,F,1.0,84,35262.0,1,0,Own,Highway,1,0.0,58,Online,1,4229.190397,6.0,Compact,24277.93685,23336.99516,0,42.05,-93.69
7006,43.0,M,1.0,81,37608.0,0,1,Own,Local,0,0.0,30,Broker,0,2728.4272,8.0,Medium,7887.562331,14530.82928,0,39.63,-104.78
3959,40.0,M,1.0,92,36891.0,1,1,Own,Local,0,0.0,94,Broker,0,4847.998692,11.0,Medium,31779.55808,16023.25203,0,39.83,-105.04
24120,42.0,M,1.0,92,37368.0,0,1,Rent,Parking Lot,0,1.0,50,Broker,1,4662.293391,4.0,Compact,17952.43398,29275.39569,0,39.79,-104.7
7133,22.0,F,1.0,84,30907.0,1,1,Rent,Highway,5,0.0,100,Online,1,4858.100596,6.0,Large,20792.32601,20837.92387,1,40.55,-80.23
29494,51.0,M,1.0,66,39339.0,0,1,Own,Parking Lot,1,0.0,17,Broker,0,5253.438937,8.0,Large,14094.33421,9732.275436,0,33.68,-112.09
25469,44.0,F,1.0,73,37821.0,1,1,Own,Highway,2,0.0,98,Online,1,5349.34014,2.0,Medium,34034.44886,10035.29654,0,39.77,-105.09
11492,46.0,F,1.0,56,38293.0,1,1,Own,Highway,0,1.0,73,Broker,1,4451.911214,7.0,Medium,19830.98999,35385.87641,0,40.61,-80.25
29572,42.0,F,0.0,67,37372.0,1,0,Rent,Highway,0,0.0,16,Phone,1,7000.180964,8.0,Large,24817.63609,37527.82759,0,39.88,-104.8
19310,43.0,M,1.0,76,37623.0,1,0,Rent,Parking Lot,1,0.0,1,Broker,1,5653.762604,5.0,Large,22624.82526,16719.66899,0,38.92,-77.35
27643,38.0,M,0.0,62,36394.0,1,1,Rent,Local,1,0.0,18,Broker,1,8462.622076,8.0,Large,6079.810458,23102.18887,1,39.0,-77.4
9053,48.0,F,1.0,89,38729.0,1,0,Own,Local,1,0.0,73,Broker,1,2942.057927,3.0,Large,14085.36523,53678.93632,1,40.38,-79.81
9497,42.0,M,1.0,87,37387.0,1,1,Own,Parking Lot,0,0.0,91,Broker,0,6976.020891,6.0,Compact,35233.53752,10901.18091,0,39.74,-104.78
9614,46.0,M,1.0,55,38284.0,0,0,Rent,Parking Lot,0,0.0,72,Broker,1,5331.660889,5.0,Medium,24502.39959,65104.14306,0,33.44,-112.12
24270,41.0,M,0.0,33,37131.0,1,1,Own,Parking Lot,3,0.0,22,Broker,1,8430.892762,3.0,Large,19346.53253,13791.95926,0,42.02,-93.64
13484,41.0,F,1.0,87,37150.0,0,1,Own,Local,0,1.0,40,Broker,1,1737.950514,5.0,Compact,12725.97467,23726.27168,0,38.92,-77.35
20502,54.0,F,0.0,71,39881.0,0,0,Rent,Local,0,0.0,45,Phone,1,3492.039521,4.0,Medium,17800.16715,32237.85721,0,41.5,-92.46
4557,61.0,F,1.0,67,41114.0,0,0,Own,Parking Lot,2,0.0,50,Phone,0,6926.928295,2.0,Compact,7428.49616,13150.22438,0,39.77,-105.09
14277,30.0,M,1.0,73,34004.0,1,1,Own,Highway,0,0.0,92,Broker,0,4541.346855,3.0,Compact,10831.43573,27712.39046,0,38.79,-77.53
17977,37.0,M,1.0,91,36134.0,1,0,Own,Local,0,1.0,25,Broker,1,5468.582329,8.0,Compact,10815.20146,21947.37226,0,39.89,-105.11
16414,68.0,M,1.0,74,42175.0,0,1,Own,Parking Lot,0,0.0,0,Phone,0,4266.105252,3.0,Medium,24902.68427,27790.07502,0,40.64,-79.84
1658,41.0,F,1.0,76,37139.0,1,0,Rent,Local,2,1.0,67,Phone,1,4085.471613,4.0,Large,16292.52574,10003.26805,0,38.66,-77.7
28050,47.0,F,1.0,89,38485.0,1,1,Rent,Parking Lot,0,0.0,21,Broker,0,4214.22876,5.0,Medium,12107.10929,18626.544,0,39.0,-77.4
15147,32.0,M,1.0,50,34660.0,1,1,Own,Highway,0,1.0,28,Phone,0,3977.971227,5.0,Large,21453.19492,11495.04738,0,40.29,-79.88
7795,49.0,F,1.0,73,38926.0,1,0,Rent,Local,0,0.0,51,Online,1,6354.007915,3.0,Compact,28116.91551,45997.52085,1,33.63,-112.11
23594,56.0,F,0.0,73,40275.0,1,1,Rent,Local,0,0.0,87,Phone,0,4547.353987,4.0,Medium,15625.46234,17595.81208,0,38.79,-77.53
10051,43.0,F,0.0,84,37609.0,1,0,Rent,Parking Lot,0,0.0,91,Broker,0,7305.922764,4.0,Large,25397.78292,41190.63724,0,40.56,-79.81
10450,48.0,M,1.0,91,38707.0,1,1,Rent,Parking Lot,1,0.0,81,Phone,1,4474.97183,5.0,Large,10224.71868,23949.71922,0,40.61,-80.25
14577,44.0,M,0.0,81,37840.0,1,1,Rent,Parking Lot,0,0.0,92,Broker,1,3392.597755,6.0,Large,8828.735099,34132.78961,1,41.5,-94.64
2192,43.0,F,1.0,82,37613.0,1,0,Own,Highway,2,0.0,50,Online,1,6350.964582,4.0,Medium,18923.28856,8084.463006,0,39.0,-77.52
29312,29.0,F,0.0,81,33691.0,1,0,Rent,Parking Lot,2,1.0,100,Broker,1,3216.549439,2.0,Compact,10735.80488,27401.70407,0,41.51,-93.48
19407,66.0,F,1.0,52,41910.0,0,1,Own,Highway,0,0.0,89,Broker,1,4142.189469,3.0,Large,7143.206514,23744.4688,0,42.11,-92.98
19117,23.0,M,1.0,85,31350.0,1,0,Rent,Local,0,1.0,38,Online,1,3187.491167,3.0,Large,24902.99317,15283.54677,1,38.74,-77.55
19558,53.0,M,0.0,77,39703.0,1,0,Own,Parking Lot,1,0.0,27,Phone,0,5937.654373,7.0,Large,22115.17992,25906.29028,0,38.97,-77.64
26765,63.0,F,1.0,62,41449.0,1,1,Own,Parking Lot,0,0.0,82,Broker,0,2882.422558,4.0,Compact,19856.62847,24773.06309,0,33.46,-111.98
24996,35.0,M,0.0,64,35561.0,0,1,Rent,Local,0,1.0,3,Broker,1,7649.798285,0.0,Compact,21102.94317,40261.7701,0,41.44,-94.76
22243,48.0,M,1.0,64,38712.0,1,1,Own,Parking Lot,0,0.0,97,Online,0,3018.344253,3.0,Medium,30772.21825,15968.50521,1,42.05,-93.87
8232,41.0,F,1.0,77,37123.0,1,0,Own,Parking Lot,0,0.0,46,Broker,0,6889.275205,8.0,Compact,23591.75657,17221.40276,0,42.11,-92.98
23089,52.0,F,1.0,58,39510.0,1,0,Rent,Highway,2,1.0,90,Broker,1,5991.460719,6.0,Large,25882.06698,39415.50525,0,40.42,-80.35
10615,54.0,M,0.0,51,39887.0,1,1,Rent,Highway,0,0.0,87,Broker,0,8407.348793,4.0,Medium,36313.70107,23660.48635,1,39.11,-77.69
23275,47.0,F,1.0,74,38509.0,0,0,Own,Highway,1,0.0,88,Broker,0,3038.053867,2.0,Medium,38030.59125,11206.49189,0,39.85,-105.13
21437,65.0,F,1.0,58,41747.0,1,1,Own,Local,0,1.0,95,Broker,1,4113.748735,7.0,Large,37437.7693,41053.22849,0,41.01,-93.3
295,44.0,F,1.0,88,37838.0,1,1,Rent,Parking Lot,0,0.0,73,Broker,0,2917.494285,4.0,Large,9840.458214,21915.61118,0,40.29,-79.88
18240,24.0,M,1.0,83,31794.0,1,0,Rent,Local,1,0.0,58,Online,1,5638.271103,6.0,Large,31034.52409,13361.57788,1,42.11,-92.98
20506,35.0,M,1.0,81,35545.0,0,0,Rent,Parking Lot,0,0.0,9,Broker,1,2489.328593,13.0,Large,25191.55357,27112.57759,0,41.67,-93.54
9968,29.0,F,1.0,79,33677.0,1,1,Rent,Parking Lot,0,0.0,1,Online,0,2316.345199,8.0,Compact,3965.924435,21907.25299,0,42.51,-93.37
555,54.0,M,0.0,76,39873.0,1,1,Own,Local,0,1.0,69,Broker,0,746.3251294,6.0,Large,9505.17552,6465.770833,0,40.13,-79.9
5081,68.0,F,1.0,48,42175.0,1,1,Own,Parking Lot,0,1.0,100,Phone,0,2695.3998,6.0,Compact,25690.62575,18880.755,0,39.13,-77.71
28673,51.0,F,0.0,71,39332.0,1,1,Own,Highway,0,0.0,92,Phone,1,2796.024564,5.0,Large,33099.03044,36454.14354,0,33.45,-112.06
28658,26.0,F,1.0,85,32581.0,1,0,Rent,Local,0,0.0,51,Online,1,6559.147123,4.0,Large,11125.56294,14745.72795,0,33.5,-112.1
19944,51.0,F,1.0,92,39298.0,1,1,Own,Local,0,0.0,21,Phone,0,2182.437574,6.0,Large,27931.2006,17292.17593,0,39.88,-104.8
8812,28.0,M,0.0,84,33324.0,1,1,Rent,Local,2,1.0,89,Broker,0,4730.739857,4.0,Compact,23672.65377,34116.15965,0,33.5,-112.1
21658,43.0,M,1.0,69,37618.0,1,1,Rent,Local,0,0.0,0,Broker,1,1998.31453,12.0,Compact,7918.421718,24764.25561,1,39.88,-104.8
16613,42.0,M,1.0,80,37383.0,1,1,Rent,Local,0,0.0,19,Phone,0,5014.460199,9.0,Medium,23235.28386,37545.63041,0,41.2,-92.88
19198,44.0,F,1.0,85,37846.0,0,0,Own,Parking Lot,1,0.0,5,Broker,1,2561.217394,3.0,Compact,10877.11421,29889.97414,0,40.29,-79.88
17969,45.0,F,0.0,33,38045.0,0,1,Rent,Highway,1,0.0,6,Broker,1,6077.704767,8.0,Large,16542.77286,10094.5092,1,41.18,-93.15
10404,54.0,M,0.0,48,39878.0,1,0,Rent,Highway,0,0.0,97,Broker,1,3533.714214,9.0,Medium,31428.66248,14369.17209,1,39.69,-104.81
23900,32.0,M,1.0,86,34659.0,1,0,Own,Local,0,1.0,92,Online,1,8076.111372,8.0,Compact,17304.06521,46759.1856,0,40.38,-80.39
21750,42.0,F,1.0,88,37368.0,1,0,Own,Local,1,1.0,100,Broker,1,5867.644165,5.0,Large,33073.46997,59819.83485,0,33.5,-112.05
16217,24.0,F,0.0,83,31774.0,0,0,Own,Parking Lot,0,0.0,49,Online,1,3002.968061,1.0,Compact,30649.40714,17236.67606,1,39.69,-104.81
27080,32.0,F,0.0,74,34644.0,1,1,Own,Local,1,0.0,84,Phone,1,7855.902886,2.0,Medium,12420.22121,19587.19107,0,33.56,-112.09
5623,61.0,F,1.0,90,41117.0,0,1,Own,Local,1,0.0,95,Phone,1,2757.607975,4.0,Compact,19313.34568,11328.08191,0,39.66,-104.77
15223,49.0,M,1.0,48,38903.0,1,0,Rent,Highway,0,0.0,82,Broker,1,2640.600059,3.0,Large,13655.38303,21519.64281,0,40.56,-79.81
22271,33.0,M,0.0,77,34953.0,1,1,Rent,Parking Lot,0,1.0,2,Broker,1,5242.404402,7.0,Compact,15145.04513,11794.15769,0,33.46,-111.98
9347,42.0,F,0.0,70,37376.0,1,1,Rent,Parking Lot,0,0.0,50,Broker,1,4132.32311,2.0,Compact,28799.0925,25319.39005,0,33.45,-112.09
3982,67.0,F,1.0,83,42039.0,1,1,Own,Highway,0,0.0,44,Phone,1,2768.49562,11.0,Medium,33196.41965,9389.123796,0,40.59,-80.22
19195,22.0,F,1.0,81,30913.0,1,0,Rent,Local,0,0.0,39,Online,0,7816.962216,8.0,Compact,18368.00311,35167.86463,0,33.39,-112.03
13979,28.0,M,1.0,71,33322.0,1,1,Rent,Parking Lot,0,0.0,86,Online,1,6711.671263,7.0,Medium,17990.69839,30910.53479,0,41.71,-94.92
10101,49.0,F,1.0,80,38921.0,1,0,Rent,Local,3,0.0,47,Phone,1,2400.384517,3.0,Medium,7587.818701,10165.65089,0,33.43,-112.05
15781,27.0,F,1.0,91,32947.0,1,1,Rent,Parking Lot,2,1.0,91,Online,1,2757.46909,3.0,Medium,15914.64005,19353.36312,0,38.97,-77.64
8587,26.0,F,0.0,88,32575.0,1,0,Rent,Local,0,0.0,6,Online,1,5825.226266,9.0,Medium,24005.05051,24847.57272,0,33.5,-111.98
26810,48.0,M,1.0,64,38720.0,1,1,Rent,Highway,1,0.0,96,Broker,1,8066.16237,6.0,Large,33872.36755,10498.50559,0,33.49,-112.21
25398,47.0,M,1.0,75,38486.0,0,1,Own,Highway,0,0.0,37,Broker,1,4591.91391,9.0,Large,19065.70846,26711.267,0,33.68,-112.04
12781,54.0,F,1.0,77,39880.0,0,0,Own,Highway,0,0.0,53,Phone,1,4006.154475,3.0,Large,33028.73853,35718.36959,0,39.47,-103.95
22999,48.0,M,1.0,38,38715.0,0,0,Rent,Parking Lot,0,0.0,99,Broker,1,6320.360582,7.0,Compact,18884.70943,51190.12964,0,42.15,-94.47
121,44.0,M,1.0,49,37855.0,1,1,Own,Local,1,1.0,39,Online,1,4117.140948,6.0,Compact,19840.70743,25392.34052,0,38.75,-77.43
29281,40.0,F,1.0,76,36884.0,0,0,Rent,Parking Lot,0,0.0,0,Broker,0,6061.476505,4.0,Large,50941.13226,30574.11204,0,33.62,-112.05
13981,53.0,M,1.0,79,39717.0,1,1,Own,Local,0,1.0,30,Broker,1,4863.676416,13.0,Medium,38386.44034,12180.35507,0,33.38,-112.11
9150,42.0,F,1.0,88,37366.0,1,0,Own,Parking Lot,3,0.0,98,Broker,1,8463.747562,4.0,Compact,17787.45389,16046.98873,0,33.43,-112.05
11008,33.0,M,1.0,66,34957.0,1,0,Rent,Highway,0,0.0,27,Phone,0,5924.268524,9.0,Large,10993.89267,24541.31105,0,38.92,-77.5
432,36.0,F,0.0,57,35826.0,1,0,Own,Local,0,0.0,99,Phone,1,2543.832579,4.0,Large,16210.84249,40394.87647,1,40.38,-79.81
14523,49.0,M,1.0,69,38920.0,1,1,Rent,Parking Lot,1,0.0,100,Broker,1,3205.438074,8.0,Medium,31103.00075,17032.15202,0,40.63,-93.45
24140,63.0,F,0.0,87,41413.0,1,1,Own,Parking Lot,0,0.0,92,Phone,0,5196.163933,4.0,Compact,12388.44167,26409.14233,0,41.85,-94.01
4814,60.0,F,1.0,52,40937.0,0,0,Rent,Parking Lot,0,0.0,100,Phone,1,6234.491249,2.0,Large,30890.06507,41330.04596,0,33.63,-112.15
27494,41.0,M,1.0,87,37110.0,0,1,Own,Highway,0,0.0,17,Phone,0,3675.113723,9.0,Large,16751.22921,11415.04608,0,39.6,-104.71
19595,73.0,M,1.0,77,42888.0,1,0,Rent,Parking Lot,1,0.0,0,Phone,1,4169.39872,5.0,Medium,11920.61755,42499.29836,0,41.01,-93.3
28958,47.0,M,1.0,87,38508.0,0,0,Own,Parking Lot,2,0.0,7,Phone,1,2219.903706,7.0,Compact,27109.78466,24932.01761,1,38.74,-77.48
11991,28.0,F,1.0,63,33326.0,1,1,Rent,Parking Lot,1,0.0,39,Online,0,8738.517504,7.0,Medium,9476.359147,22107.94844,0,40.59,-80.22
248,48.0,F,1.0,25,38707.0,0,0,Rent,Local,0,0.0,50,Broker,1,3404.837697,1.0,Large,18189.11257,11611.15328,0,39.85,-105.13
12262,46.0,M,1.0,51,38289.0,0,1,Own,Parking Lot,0,0.0,100,Broker,1,5740.059498,5.0,Medium,16655.23351,20593.53808,0,41.51,-93.48
27177,39.0,M,1.0,83,36650.0,1,1,Own,Local,0,0.0,88,Phone,0,5040.576373,6.0,Compact,25026.29632,19246.80062,0,41.5,-94.52
24603,24.0,M,1.0,30,31785.0,0,0,Rent,Local,0,0.0,54,Phone,1,1837.765152,4.0,Large,12098.40691,38004.87378,0,40.12,-79.86
11106,35.0,M,1.0,72,35555.0,1,0,Own,Local,3,0.0,2,Broker,1,8594.942416,8.0,Medium,35915.45222,25182.10781,0,41.71,-94.92
1409,60.0,M,0.0,79,40939.0,1,1,Own,Local,0,0.0,30,Broker,0,4509.406242,6.0,Large,20735.99841,40517.83278,0,39.47,-103.95
19183,56.0,F,0.0,72,40249.0,1,1,Own,Highway,0,0.0,1,Broker,0,3209.016195,5.0,Compact,15050.51121,27246.89423,0,39.71,-104.22
28781,42.0,F,1.0,84,37352.0,0,0,Rent,Local,0,0.0,71,Broker,0,3676.659641,3.0,Large,17602.91143,8134.835369,0,38.9,-77.45
24104,33.0,M,1.0,83,34961.0,1,1,Rent,Highway,0,0.0,3,Broker,0,6167.154034,2.0,Large,22596.95052,10400.74743,0,39.94,-105.28
12844,45.0,F,1.0,72,38074.0,1,0,Own,Highway,1,0.0,32,Broker,1,3921.601537,6.0,Compact,23745.81961,15655.76703,0,33.45,-111.97
24840,39.0,M,1.0,32,36626.0,0,0,Rent,Local,1,1.0,60,Broker,0,4807.791752,5.0,Medium,20716.71031,18666.92385,0,33.62,-112.13
26007,31.0,F,1.0,62,34345.0,0,0,Own,Highway,0,1.0,75,Broker,0,1545.01388,12.0,Medium,32048.54609,37708.28434,0,41.51,-93.48
19401,29.0,F,0.0,83,33661.0,1,0,Rent,Local,0,0.0,71,Online,1,5335.162373,3.0,Medium,9365.252761,13563.89142,1,40.69,-80.3
15939,47.0,M,1.0,61,38476.0,0,0,Own,Highway,0,0.0,4,Phone,1,2475.706326,3.0,Large,17223.88054,27079.58963,0,41.71,-94.92
22728,44.0,F,1.0,97,37845.0,0,1,Own,Local,2,0.0,18,Phone,1,7994.644098,3.0,Medium,35312.1413,29008.73748,0,41.9,-93.3
12525,37.0,F,0.0,56,36093.0,1,0,Rent,Local,1,0.0,94,Broker,1,3183.288981,7.0,Compact,12322.60872,27699.31263,0,41.39,-95.01
23760,35.0,M,0.0,97,35557.0,1,1,Rent,Parking Lot,0,0.0,50,Broker,1,10964.96623,3.0,Medium,46130.43904,31621.6999,1,33.5,-112.14
4273,45.0,F,1.0,68,38080.0,0,0,Rent,Local,0,0.0,78,Phone,0,5942.124678,6.0,Compact,13497.33482,10545.5556,0,41.67,-93.24
19596,24.0,F,1.0,97,31781.0,1,1,Rent,Parking Lot,0,0.0,4,Phone,1,5442.129434,4.0,Large,21395.44717,29878.73122,0,40.59,-80.22
21787,25.0,F,1.0,72,32167.0,1,1,Own,Parking Lot,0,0.0,69,Online,0,2467.219013,7.0,Medium,14564.76928,19452.07347,0,41.67,-93.24
2945,32.0,M,1.0,68,34635.0,1,0,Own,Local,0,0.0,22,Broker,1,3811.243046,6.0,Large,14859.23907,32065.17878,0,33.45,-112.06
649,37.0,M,1.0,24,36106.0,1,1,Own,Local,0,0.0,13,Phone,0,2572.349854,3.0,Compact,31673.20086,8030.84666,0,39.74,-104.78
8301,40.0,M,1.0,78,36903.0,1,1,Own,Highway,0,1.0,98,Broker,0,5168.929541,7.0,Medium,9897.170268,14153.54638,0,41.85,-94.55
4533,44.0,M,1.0,95,37844.0,1,1,Rent,Parking Lot,1,0.0,69,Phone,1,4203.838404,2.0,Medium,5769.132737,25585.5291,0,39.13,-77.77
1651,63.0,F,1.0,69,41425.0,1,0,Own,Local,1,0.0,98,Phone,1,8226.459026,0.0,Medium,18357.07307,26529.29534,0,39.88,-104.8
22740,48.0,F,0.0,64,38732.0,1,0,Own,Local,0,0.0,14,Broker,0,5301.490995,4.0,Large,22184.14575,10999.34657,0,39.45,-104.85
6683,29.0,M,1.0,74,33664.0,0,1,Rent,Highway,0,0.0,56,Online,0,3934.97459,6.0,Compact,26841.078,20702.44451,0,39.0,-77.4
2332,38.0,M,1.0,73,36369.0,1,0,Rent,Highway,0,1.0,57,Broker,1,4019.817126,9.0,Compact,8698.418744,48841.46829,1,39.69,-104.81
2752,58.0,M,0.0,64,40602.0,1,1,Rent,Local,3,0.0,19,Broker,1,4167.580321,4.0,Large,8882.313226,13479.65206,0,40.23,-79.95
2422,40.0,M,1.0,57,36886.0,1,1,Rent,Parking Lot,0,1.0,4,Phone,0,4265.80259,8.0,Medium,14980.578,31499.89725,0,33.35,-112.02
1289,41.0,F,1.0,57,37131.0,1,0,Own,Local,0,1.0,49,Phone,0,6528.117185,4.0,Compact,26845.74087,21517.93288,0,38.81,-77.9
16106,29.0,F,1.0,84,33667.0,0,1,Rent,Parking Lot,2,0.0,77,Online,1,3272.691065,1.0,Compact,15057.77332,15022.04828,0,39.88,-105.05
26262,41.0,M,0.0,71,37144.0,1,0,Own,Local,0,0.0,76,Broker,0,1818.54831,7.0,Compact,44876.03686,29552.08541,1,41.72,-93.6
27199,39.0,M,1.0,76,36631.0,1,0,Own,Parking Lot,1,0.0,77,Broker,1,9358.096844,4.0,Compact,23638.12996,12273.71963,0,41.01,-93.3
1902,48.0,M,0.0,88,38725.0,1,1,Own,Local,1,0.0,55,Online,0,6837.356993,7.0,Compact,18478.92336,17697.99025,0,42.02,-93.64
8406,42.0,M,0.0,41,37360.0,1,1,Rent,Local,1,0.0,0,Broker,1,9002.523085,5.0,Large,37096.65784,64367.74279,0,39.88,-104.8
17758,52.0,F,0.0,76,39519.0,0,0,Own,Local,1,1.0,79,Broker,0,6704.899608,4.0,Medium,30842.08556,43959.14496,0,39.69,-104.69
26446,36.0,F,1.0,69,35825.0,0,0,Own,Parking Lot,0,0.0,90,Phone,1,8173.243388,1.0,Medium,20422.49631,12486.15772,0,33.55,-112.09
12543,59.0,F,1.0,81,40798.0,1,0,Own,Local,1,0.0,54,Broker,1,2752.547951,7.0,Compact,26760.62218,23225.96096,0,40.56,-79.81
17324,55.0,M,1.0,73,40049.0,1,1,Own,Local,3,1.0,0,Broker,1,6475.516327,9.0,Medium,17740.19145,42023.14275,1,41.87,-94.67
20436,48.0,F,1.0,84,38708.0,1,1,Own,Local,0,1.0,98,Broker,0,6935.883736,3.0,Large,43246.5385,20814.04703,0,39.6,-104.71
