,claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,latitude,longitude,claim_year,claim_month,claim_day,claim_weekofyear,claim_weekday,claim_weekend,elapsed_time,rating_per_claim
15376,25608,57.0,M,1.0,73,40424.0,1,1,Rent,15019,2015-06-19,Local,0,0.0,99,Broker,0,5494.225211999999,4.0,Compact,36702.9163,red,36650.47013,0,40.42,-80.35,2015,6,19,25,4,0,927,73.0
15377,25610,60.0,M,0.0,82,40957.0,1,0,Own,15051,2015-09-13,Highway,0,0.0,95,Phone,1,3591.858193,3.0,Compact,18278.363980000002,white,33897.72381,0,40.56,-79.87,2015,9,13,37,6,1,841,82.0
15378,25611,29.0,M,1.0,79,33680.0,1,1,Rent,80012,2015-06-07,Highway,0,0.0,0,Online,0,5395.171989,4.0,Large,19988.04586,silver,21866.24994,0,39.69,-104.81,2015,6,7,23,6,1,939,79.0
15379,25612,33.0,F,1.0,84,34952.0,1,0,Rent,50055,2015-12-06,Local,1,1.0,2,Broker,0,3060.656978,2.0,Large,16006.74984,white,55236.60665,0,41.9,-93.3,2015,12,6,49,6,1,757,42.0
15380,25613,45.0,M,0.0,48,38083.0,1,0,Own,20153,2016-11-21,Parking Lot,0,0.0,76,Broker,0,7051.177797,9.0,Compact,42453.5424,black,15762.44409,0,38.87,-77.4,2016,11,21,47,0,0,406,48.0
15381,25615,32.0,M,1.0,77,34642.0,0,1,Own,20115,2015-10-27,Local,0,0.0,98,Broker,0,9404.574336,6.0,Large,7558.834451000001,silver,9221.421855,0,38.87,-77.85,2015,10,27,44,1,0,797,77.0
15382,25617,56.0,M,1.0,46,40240.0,1,1,Rent,20153,2015-07-19,Local,4,0.0,47,Broker,1,8788.748190999999,4.0,Large,17910.600919999997,black,11687.79977,1,38.87,-77.4,2015,7,19,29,6,1,897,9.2
15383,25619,50.0,F,0.0,79,39111.0,0,1,Own,80006,2016-12-25,Local,0,0.0,74,Broker,1,2640.0482899999997,4.0,Medium,12242.77705,black,43760.45515,1,39.82,-105.1,2016,12,25,51,6,1,372,79.0
15384,25620,40.0,M,1.0,75,36877.0,1,1,Own,50025,2015-04-03,Local,0,1.0,95,Phone,0,2994.932816,3.0,Large,12272.98444,gray,12439.41931,0,41.71,-94.92,2015,4,3,14,4,0,1004,75.0
15385,25621,24.0,M,0.0,79,31785.0,0,1,Rent,15042,2015-06-22,Local,1,1.0,50,Online,0,5357.415553,7.0,Compact,36923.04287,white,19339.45649,0,40.68,-80.25,2015,6,22,26,0,0,924,39.5
15386,25622,41.0,F,0.0,80,37140.0,0,0,Own,85077,2015-04-28,Local,0,0.0,9,Phone,0,3414.31435,7.0,Large,13932.087140000001,blue,10058.46683,0,33.45,-111.97,2015,4,28,18,1,0,979,80.0
15387,25625,61.0,M,1.0,85,41103.0,1,1,Own,20101,2015-12-05,Parking Lot,0,0.0,3,Phone,0,3891.895166,5.0,Compact,14465.548530000002,other,8117.513618999999,0,38.92,-77.35,2015,12,5,49,5,1,758,85.0
15388,25626,38.0,M,1.0,75,36369.0,1,1,Own,20131,2015-09-06,Local,0,0.0,77,Broker,0,5337.71938,3.0,Compact,56961.606929999994,blue,63482.8789,0,39.05,-77.74,2015,9,6,36,6,1,848,75.0
15389,25629,72.0,M,1.0,59,42762.0,0,0,Rent,85025,2015-02-01,Highway,0,0.0,20,Broker,0,4192.573187,6.0,Compact,14391.25636,other,26547.555,0,33.45,-112.07,2015,2,1,5,6,1,1065,59.0
15390,25632,45.0,F,1.0,63,38059.0,1,1,Rent,20149,2016-08-17,Local,0,1.0,99,Phone,0,3913.387017,5.0,Large,22132.974019999998,silver,14010.061169999999,0,39.04,-77.48,2016,8,17,33,2,0,502,63.0
15391,25634,51.0,F,0.0,39,39317.0,0,1,Own,50009,2016-01-21,Parking Lot,0,0.0,88,Phone,0,9820.138181,5.0,Medium,41518.500660000005,red,10388.4763,1,41.65,-93.47,2016,1,21,3,3,0,711,39.0
15392,25638,49.0,M,1.0,76,38931.0,1,1,Rent,80002,2016-11-11,Parking Lot,0,0.0,77,Broker,0,1791.367721,8.0,Compact,14311.49902,red,28397.64818,1,39.79,-105.11,2016,11,11,45,4,0,416,76.0
15393,25640,48.0,M,1.0,82,38711.0,1,1,Own,85062,2015-10-04,Highway,2,0.0,99,Broker,1,5965.085483,8.0,Medium,13590.45785,red,13710.829719999998,0,33.46,-111.98,2015,10,4,40,6,1,820,27.333333333333332
15394,25641,35.0,F,0.0,79,35556.0,1,1,Own,80035,2016-09-30,Highway,0,0.0,62,Broker,1,2351.321063,4.0,Medium,12185.26151,white,31075.7448,0,39.88,-105.05,2016,9,30,39,4,0,458,79.0
15395,25643,49.0,F,1.0,83,38909.0,1,1,Rent,15046,2015-07-14,Local,0,0.0,1,Broker,0,4916.16371,6.0,Large,13244.735009999999,white,16644.430330000003,0,40.55,-80.23,2015,7,14,29,1,0,902,83.0
15396,25644,40.0,F,1.0,87,36891.0,1,0,Own,85068,2016-01-28,Parking Lot,0,0.0,66,Broker,0,7597.328527,6.0,Medium,10523.58314,other,19310.838669999997,0,33.67,-112.06,2016,1,28,4,3,0,704,87.0
15397,25645,42.0,F,1.0,68,37384.0,1,1,Own,50056,2015-01-13,Highway,0,1.0,76,Broker,1,3098.190663,6.0,Compact,7392.319775,blue,16995.788480000003,0,42.01,-93.31,2015,1,13,3,1,0,1084,68.0
15398,25646,53.0,M,1.0,84,39709.0,1,1,Own,20134,2016-11-04,Local,0,0.0,55,Broker,1,4189.474517000001,8.0,Compact,9265.756572,other,43223.65213,0,39.13,-77.71,2016,11,4,44,4,0,423,84.0
15399,25647,58.0,F,1.0,72,40614.0,0,0,Rent,20148,2015-01-24,Local,1,0.0,27,Broker,1,1946.5993210000001,4.0,Compact,31881.526439999998,blue,23082.04566,0,39.0,-77.52,2015,1,24,4,5,1,1073,36.0
15400,25649,37.0,M,1.0,52,36116.0,1,1,Rent,15057,2016-07-11,Local,0,0.0,98,Online,1,6935.72168,9.0,Large,20209.62079,white,26299.6536,0,40.37,-80.23,2016,7,11,28,0,0,539,52.0
15401,25650,37.0,M,1.0,88,36095.0,0,1,Rent,20140,2016-08-09,Highway,3,0.0,51,Phone,1,2476.213771,4.0,Compact,13492.591719999999,blue,38638.57718,0,38.81,-77.9,2016,8,9,32,1,0,510,22.0
15402,25651,56.0,M,1.0,65,40254.0,0,1,Rent,20132,2015-09-18,Highway,2,0.0,38,Phone,1,7410.85887,4.0,Large,19872.02662,black,12250.24246,0,39.13,-77.71,2015,9,18,38,4,0,836,21.666666666666668
15403,25652,29.0,F,1.0,48,33682.0,1,1,Rent,85022,2015-04-09,Parking Lot,0,1.0,38,Online,1,3919.583132,4.0,Large,36056.58264,gray,29085.92768,0,33.62,-112.05,2015,4,9,15,3,0,998,48.0
15404,25655,28.0,F,0.0,66,33329.0,0,1,Rent,20101,2016-02-02,Highway,0,0.0,91,Phone,0,11766.98753,8.0,Compact,15148.743069999999,white,72933.23071,0,38.92,-77.35,2016,2,2,5,1,0,699,66.0
15405,25656,46.0,F,1.0,74,38292.0,1,1,Rent,20140,2016-08-04,Highway,0,1.0,53,Broker,1,4653.640515,4.0,Compact,24870.22461,blue,13158.16374,0,38.81,-77.9,2016,8,4,31,3,0,515,74.0
15406,25658,35.0,M,1.0,90,35567.0,1,1,Rent,20135,2016-04-28,Local,0,0.0,79,Phone,0,4158.529045,8.0,Compact,21831.88836,white,16459.73074,0,39.11,-77.83,2016,4,28,17,3,0,613,90.0
15407,25660,31.0,F,1.0,25,34354.0,1,0,Own,85025,2015-12-07,Local,2,0.0,78,Broker,1,4498.762182,8.0,Medium,17009.2318,gray,11664.307359999999,1,33.45,-112.07,2015,12,7,50,0,0,756,8.333333333333334
15408,25661,75.0,M,1.0,93,43172.0,0,1,Rent,85074,2015-04-23,Local,1,0.0,80,Broker,0,4604.299981,4.0,Medium,42202.5868,red,15395.25921,0,33.45,-112.09,2015,4,23,17,3,0,984,46.5
15409,25665,41.0,M,1.0,90,37131.0,1,0,Own,85011,2016-06-17,Local,0,0.0,39,Phone,1,3448.9250020000004,5.0,Compact,47314.60798,white,20683.00183,0,33.5,-112.05,2016,6,17,24,4,0,563,90.0
15410,25666,51.0,M,1.0,76,39321.0,0,1,Rent,20109,2016-06-28,Local,0,0.0,25,Broker,1,6010.842976,7.0,Large,18818.18191,gray,14454.36985,0,38.79,-77.53,2016,6,28,26,1,0,552,76.0
15411,25667,63.0,M,1.0,89,41443.0,1,1,Own,50032,2016-03-03,Local,0,0.0,20,Phone,1,5358.3589,2.0,Medium,36314.829710000005,silver,47346.45817,0,41.67,-93.54,2016,3,3,9,3,0,669,89.0
15412,25670,52.0,F,1.0,86,39531.0,0,1,Own,85063,2016-05-02,Highway,0,0.0,47,Phone,0,3621.788356,4.0,Large,22521.78751,gray,4430.16697,1,33.5,-112.17,2016,5,2,18,0,0,609,86.0
15413,25672,49.0,F,1.0,86,38916.0,1,1,Own,50049,2015-09-09,Local,1,0.0,90,Phone,1,4239.895759,2.0,Compact,18753.731330000002,silver,13309.650940000001,0,41.01,-93.3,2015,9,9,37,2,0,845,43.0
15414,25673,29.0,F,1.0,59,33669.0,1,1,Rent,15035,2016-04-17,Local,0,0.0,83,Online,0,2063.341945,4.0,Large,19468.98403,red,8152.00513,0,40.38,-79.81,2016,4,17,15,6,1,624,59.0
15415,25674,42.0,F,1.0,85,37377.0,1,0,Own,50011,2016-07-07,Parking Lot,3,0.0,96,Broker,0,2124.0172239999997,6.0,Large,26892.8265,red,20630.38594,0,42.02,-93.64,2016,7,7,27,3,0,543,21.25
15416,25675,29.0,F,1.0,88,33664.0,0,0,Rent,50002,2015-04-10,Parking Lot,0,1.0,76,Online,0,3666.360811,4.0,Medium,13755.02454,blue,3166.422687,1,41.5,-94.64,2015,4,10,15,4,0,997,88.0
15417,25677,40.0,M,0.0,51,36884.0,1,0,Own,80013,2016-01-11,Local,0,1.0,96,Phone,1,4993.359762,4.0,Large,32954.67505,white,21032.21653,0,39.66,-104.77,2016,1,11,2,0,0,721,51.0
15418,25678,50.0,F,1.0,66,39134.0,1,0,Rent,50035,2016-01-16,Local,0,0.0,77,Broker,0,4838.279609,4.0,Medium,25334.96111,red,39521.68229,0,41.68,-93.46,2016,1,16,2,5,1,716,66.0
15419,25680,42.0,F,0.0,76,37373.0,1,1,Rent,20134,2015-02-23,Highway,3,1.0,49,Phone,1,6206.575946,4.0,Compact,33359.054189999995,black,20882.54303,1,39.13,-77.71,2015,2,23,9,0,0,1043,19.0
15420,25681,24.0,M,1.0,58,31781.0,1,1,Own,50048,2015-04-23,Local,4,0.0,60,Online,1,3189.218091,3.0,Compact,6558.429983,blue,31491.72315,0,41.5,-94.52,2015,4,23,17,3,0,984,11.6
15421,25683,40.0,F,1.0,92,36876.0,0,1,Rent,20155,2016-06-08,Parking Lot,2,0.0,18,Phone,1,8113.594137,4.0,Large,36388.38328,white,27867.66748,1,38.79,-77.61,2016,6,8,23,2,0,572,30.666666666666668
15422,25685,35.0,F,1.0,71,35535.0,1,1,Rent,15009,2015-12-15,Parking Lot,2,0.0,25,Broker,0,5050.709778,3.0,Medium,28181.401060000004,red,19572.16818,0,40.69,-80.3,2015,12,15,51,1,0,748,23.666666666666668
15423,25686,33.0,F,1.0,62,34976.0,1,1,Rent,15009,2015-10-26,Parking Lot,2,1.0,89,Broker,0,3092.4918399999997,4.0,Compact,17463.258130000002,blue,29101.55213,0,40.69,-80.3,2015,10,26,44,0,0,798,20.666666666666668
15424,25688,44.0,M,0.0,50,37846.0,1,1,Own,50034,2015-05-26,Local,0,0.0,30,Broker,1,6374.9597109999995,5.0,Compact,26591.105069999998,white,17148.71784,1,42.47,-93.64,2015,5,26,22,1,0,951,50.0
15425,25689,43.0,F,1.0,55,37606.0,1,1,Own,20103,2016-06-13,Parking Lot,0,0.0,11,Phone,0,4988.641817000001,6.0,Large,22285.59589,red,52083.99045,0,38.92,-77.35,2016,6,13,24,0,0,567,55.0
15426,25690,39.0,F,1.0,70,36636.0,0,0,Rent,85045,2016-05-25,Local,1,0.0,4,Broker,1,4486.885122,7.0,Compact,19477.37019,red,34232.32131,1,33.3,-112.1,2016,5,25,21,2,0,586,35.0
15427,25691,32.0,F,0.0,87,34653.0,0,1,Own,50001,2015-06-17,Local,1,0.0,96,Broker,1,3315.087548,2.0,Compact,19963.75981,gray,15311.541630000002,1,41.36,-93.47,2015,6,17,25,2,0,929,43.5
15428,25692,45.0,F,1.0,88,38074.0,0,0,Rent,80101,2016-02-16,Local,1,0.0,42,Broker,0,8269.139432,7.0,Medium,16931.53731,other,19045.15041,1,39.47,-103.95,2016,2,16,7,1,0,685,44.0
15429,25693,37.0,F,1.0,73,36105.0,0,1,Rent,15005,2015-01-31,Parking Lot,0,0.0,17,Phone,1,4407.031978,7.0,Large,31645.9521,other,14580.62775,0,40.63,-80.22,2015,1,31,5,5,1,1066,73.0
15430,25694,50.0,M,0.0,84,39122.0,1,1,Own,20160,2016-11-08,Local,2,0.0,82,Phone,1,1934.490203,6.0,Large,20278.21274,blue,30619.607369999998,1,39.11,-77.69,2016,11,8,45,1,0,419,28.0
15431,25696,33.0,M,0.0,84,34961.0,1,1,Own,50056,2016-09-24,Highway,0,0.0,31,Broker,0,7033.023781999999,10.0,Compact,35223.1536,black,28587.523889999997,1,42.01,-93.31,2016,9,24,38,5,1,464,84.0
15432,25699,49.0,F,1.0,81,38917.0,0,1,Own,85044,2015-10-10,Local,0,0.0,100,Broker,1,3812.580407,3.0,Medium,14910.43537,blue,21458.75909,1,33.35,-112.02,2015,10,10,41,5,1,814,81.0
15433,25700,40.0,F,1.0,79,36887.0,1,1,Own,20107,2015-08-17,Local,1,0.0,97,Phone,1,7111.818554,6.0,Compact,21792.37639,gray,50004.64116,0,38.96,-77.52,2015,8,17,34,0,0,868,39.5
15434,25705,45.0,F,1.0,61,38059.0,0,1,Own,50005,2016-07-21,Parking Lot,0,0.0,62,Broker,0,6508.449438000001,5.0,Compact,48306.257000000005,gray,6538.910304999999,0,42.11,-92.98,2016,7,21,29,3,0,529,61.0
15435,25706,37.0,M,1.0,78,36113.0,0,0,Rent,50021,2015-09-16,Local,1,0.0,5,Phone,0,4574.021715999999,7.0,Compact,37852.60261,blue,18152.576680000002,0,41.72,-93.6,2015,9,16,38,2,0,838,39.0
15436,25708,36.0,F,1.0,78,35833.0,1,1,Own,85077,2015-05-01,Local,0,0.0,71,Broker,1,4803.656449,5.0,Medium,38224.94262,red,11074.3895,0,33.45,-111.97,2015,5,1,18,4,0,976,78.0
15437,25709,31.0,M,1.0,24,34335.0,0,1,Rent,15018,2015-11-17,Local,0,1.0,1,Broker,1,6523.981448,4.0,Large,27995.44221,other,25029.80796,1,40.27,-79.8,2015,11,17,47,1,0,776,24.0
15438,25712,43.0,F,1.0,74,37590.0,1,1,Own,80047,2015-09-14,Parking Lot,0,0.0,85,Broker,1,3585.567332,5.0,Compact,19736.567469999998,blue,10858.1414,0,39.69,-104.81,2015,9,14,38,0,0,840,74.0
15439,25713,39.0,F,1.0,81,36653.0,0,1,Own,80022,2015-05-30,Parking Lot,0,0.0,63,Phone,0,3590.04445,7.0,Large,25627.19185,white,31592.63522,0,39.88,-104.8,2015,5,30,22,5,1,947,81.0
15440,25714,40.0,M,0.0,57,36890.0,1,0,Rent,80016,2015-09-20,Local,0,0.0,72,Broker,1,2561.2179760000004,3.0,Compact,11552.76685,white,12932.46581,0,39.6,-104.71,2015,9,20,38,6,1,834,57.0
15441,25715,41.0,M,1.0,70,37125.0,0,0,Rent,20129,2016-11-17,Parking Lot,0,0.0,67,Broker,0,3483.9212479999997,5.0,Medium,44244.59636,other,23028.20436,1,39.16,-77.61,2016,11,17,46,3,0,410,70.0
15442,25716,23.0,F,1.0,75,31353.0,1,1,Rent,15010,2016-03-18,Highway,0,0.0,36,Online,0,4759.271537,9.0,Compact,28903.943789999998,red,22158.945780000002,1,40.76,-80.32,2016,3,18,11,4,0,654,75.0
15443,25719,66.0,F,1.0,80,41909.0,1,1,Own,85062,2015-05-29,Highway,1,0.0,19,Broker,1,5740.58312,4.0,Compact,5194.579941,black,31808.78941,0,33.46,-111.98,2015,5,29,22,4,0,948,40.0
15444,25720,48.0,F,1.0,81,38695.0,0,0,Rent,80003,2016-07-02,Local,0,0.0,41,Phone,1,5492.413918,9.0,Medium,37209.62526,other,14354.63876,0,39.83,-105.06,2016,7,2,26,5,1,548,81.0
15445,25723,50.0,M,1.0,91,39115.0,1,1,Rent,50021,2016-03-23,Parking Lot,3,1.0,47,Online,1,5308.812493,5.0,Large,30931.094889999997,red,20560.23213,0,41.72,-93.6,2016,3,23,12,2,0,649,22.75
15446,25724,26.0,M,1.0,93,32583.0,1,1,Rent,85041,2016-08-29,Parking Lot,3,1.0,98,Phone,1,4842.639176,5.0,Compact,25151.91876,red,20015.8838,0,33.38,-112.11,2016,8,29,35,0,0,490,23.25
15447,25727,34.0,F,1.0,69,35266.0,0,0,Rent,20135,2016-02-02,Local,0,0.0,1,Broker,0,4790.025929,8.0,Large,7094.313540000001,blue,12607.15758,0,39.11,-77.83,2016,2,2,5,1,0,699,69.0
15448,25730,36.0,F,1.0,68,35839.0,1,1,Own,50055,2015-09-12,Local,1,1.0,0,Phone,1,5146.387761,4.0,Large,20423.91696,other,7803.653014,0,41.9,-93.3,2015,9,12,37,5,1,842,34.0
15449,25732,38.0,F,1.0,62,36390.0,1,0,Own,15009,2015-03-24,Local,0,1.0,14,Phone,0,4610.26102,6.0,Large,26691.55681,white,23400.801190000002,0,40.69,-80.3,2015,3,24,13,1,0,1014,62.0
15450,25734,55.0,F,1.0,79,40064.0,1,1,Own,80010,2015-01-09,Parking Lot,0,0.0,51,Phone,1,5475.517886,10.0,Large,25444.81112,gray,9423.229469,0,39.74,-104.86,2015,1,9,2,4,0,1088,79.0
15451,25736,23.0,M,0.0,81,31375.0,1,1,Rent,85050,2016-05-31,Parking Lot,0,0.0,100,Online,0,5561.371725999999,7.0,Compact,22287.94425,silver,44593.26383,0,33.69,-112.0,2016,5,31,22,1,0,580,81.0
15452,25739,48.0,M,1.0,78,38694.0,1,1,Rent,85025,2015-06-06,Parking Lot,0,,76,Phone,1,4604.762133,5.0,Compact,15804.235030000002,blue,25589.62035,0,33.45,-112.07,2015,6,6,23,5,1,940,78.0
15453,25740,48.0,F,0.0,95,38711.0,1,1,Own,15025,2015-01-10,Parking Lot,0,0.0,32,Phone,1,4740.498621,5.0,Medium,42360.14146,black,18560.09134,0,40.29,-79.88,2015,1,10,2,5,1,1087,95.0
15454,25741,58.0,F,0.0,53,40601.0,0,0,Own,50050,2016-11-03,Highway,0,1.0,1,Phone,0,7141.3195129999995,3.0,Medium,6764.310374,blue,20209.30962,0,42.15,-94.47,2016,11,3,44,3,0,424,53.0
15455,25742,30.0,M,0.0,76,34009.0,1,1,Own,80106,2016-10-22,Local,0,0.0,11,Phone,1,6087.277182,6.0,Large,20423.412,black,41009.30778,0,39.22,-104.53,2016,10,22,42,5,1,436,76.0
15456,25743,61.0,F,1.0,80,41108.0,0,1,Rent,20148,2015-05-17,Local,1,0.0,71,Phone,1,8669.686821,5.0,Large,18643.14848,silver,21950.719390000002,0,39.0,-77.52,2015,5,17,20,6,1,960,40.0
15457,25745,32.0,M,1.0,89,34647.0,0,1,Own,20149,2016-11-10,Local,0,0.0,97,Broker,0,3206.33954,5.0,Compact,19250.33222,blue,30365.16541,1,39.04,-77.48,2016,11,10,45,3,0,417,89.0
15458,25747,44.0,F,1.0,74,37840.0,0,1,Rent,80015,2016-09-15,Local,5,0.0,50,Online,1,5354.31744,9.0,Medium,18199.44677,gray,18264.894930000002,0,39.63,-104.78,2016,9,15,37,3,0,473,12.333333333333334
15459,25748,23.0,F,0.0,44,31357.0,1,0,Rent,15046,2015-01-28,Parking Lot,0,0.0,91,Online,0,2595.0115100000003,6.0,Medium,9618.131435,black,15781.5563,0,40.55,-80.23,2015,1,28,5,2,0,1069,44.0
15460,25749,49.0,F,1.0,75,38908.0,0,1,Rent,85003,2015-08-04,Local,0,0.0,3,Online,1,5069.725232,3.0,Medium,11487.718159999999,black,25414.62416,0,33.45,-112.08,2015,8,4,32,1,0,881,75.0
15461,25750,41.0,F,0.0,83,37116.0,0,1,Own,50005,2016-04-10,Parking Lot,0,0.0,13,Broker,0,5619.38612,4.0,Large,29646.067069999997,gray,18778.20422,0,42.11,-92.98,2016,4,10,14,6,1,631,83.0
15462,25751,48.0,M,1.0,9,38722.0,1,1,Rent,20105,2015-02-26,Parking Lot,0,0.0,0,Phone,0,4416.605558,3.0,Large,9889.150857999999,black,29621.490510000003,0,38.97,-77.64,2015,2,26,9,3,0,1040,9.0
15463,25752,40.0,M,1.0,66,36889.0,0,0,Own,85053,2015-05-13,Local,0,1.0,85,Broker,1,6594.415394,2.0,Compact,37895.4182,gray,12207.62903,0,33.62,-112.13,2015,5,13,20,2,0,964,66.0
15464,25753,45.0,M,1.0,59,38073.0,0,1,Rent,15001,2015-06-13,Parking Lot,0,0.0,0,Broker,1,5313.624646,4.0,Medium,17862.781740000002,blue,9319.990597,0,40.61,-80.25,2015,6,13,24,5,1,933,59.0
15465,25755,35.0,M,1.0,64,35567.0,1,1,Own,85076,2015-10-17,Local,0,0.0,97,Broker,0,3099.309155,3.0,Compact,16747.7063,other,25372.64224,0,33.32,-111.99,2015,10,17,42,5,1,807,64.0
15466,25756,42.0,F,0.0,56,37366.0,0,1,Rent,80021,2016-08-01,Local,0,0.0,9,Phone,1,5330.091192,3.0,Large,27686.03251,other,23604.226319999998,1,39.89,-105.11,2016,8,1,31,0,0,518,56.0
15467,25758,47.0,M,1.0,80,38494.0,1,0,Own,50044,2016-10-12,Parking Lot,5,0.0,91,Phone,0,6226.912938,1.0,Large,10407.48542,other,42471.95807,1,41.2,-92.88,2016,10,12,41,2,0,446,13.333333333333334
15468,25759,34.0,F,1.0,83,35271.0,0,1,Rent,80015,2015-09-14,Parking Lot,1,0.0,94,Broker,0,2748.340178,7.0,Compact,20154.72455,other,23178.10844,0,39.63,-104.78,2015,9,14,38,0,0,840,41.5
15469,25761,40.0,M,1.0,89,36881.0,0,0,Own,85032,2015-08-03,Highway,0,1.0,94,Broker,0,6520.917976,1.0,Compact,18858.62157,white,14975.88754,0,33.62,-112.0,2015,8,3,32,0,0,882,89.0
15470,25762,57.0,M,1.0,71,40433.0,1,1,Own,15032,2015-02-13,Local,0,0.0,13,Phone,0,4685.59041,5.0,Large,11415.195609999999,white,26682.75386,0,40.64,-79.84,2015,2,13,7,4,0,1053,71.0
15471,25763,48.0,F,1.0,88,38712.0,1,0,Own,85042,2015-02-24,Local,0,0.0,50,Phone,0,4505.360138,5.0,Medium,8646.010863,red,23647.20002,1,33.37,-112.03,2015,2,24,9,1,0,1042,88.0
15472,25764,35.0,F,1.0,89,35548.0,1,0,Own,80047,2016-08-27,Local,2,0.0,100,Online,1,6595.466423,3.0,Large,16596.74374,white,46782.37827,0,39.69,-104.81,2016,8,27,34,5,1,492,29.666666666666668
15473,25766,43.0,M,1.0,82,37619.0,1,0,Own,15001,2016-06-24,Local,1,0.0,26,Broker,1,7658.703031,6.0,Large,13529.14641,silver,26776.92812,0,40.61,-80.25,2016,6,24,25,4,0,556,41.0
15474,25767,39.0,M,1.0,57,36649.0,1,1,Own,85035,2016-08-22,Local,0,0.0,64,Broker,1,6042.700865999999,2.0,Medium,26144.1731,blue,7539.058134999999,0,33.47,-112.19,2016,8,22,34,0,0,497,57.0
15475,25769,41.0,M,1.0,64,37148.0,0,0,Rent,50025,2016-07-18,Local,0,0.0,53,Phone,1,7404.338945,5.0,Medium,10607.6653,white,19394.13657,0,41.71,-94.92,2016,7,18,29,0,0,532,64.0
15476,25770,53.0,M,1.0,70,39685.0,1,0,Own,85082,2015-02-18,Local,0,0.0,84,Broker,0,7664.609254000001,2.0,Compact,16526.548769999998,blue,40119.57735,0,33.46,-111.98,2015,2,18,8,2,0,1048,70.0
15477,25773,37.0,F,0.0,95,36107.0,0,0,Own,15035,2016-08-18,Local,0,1.0,98,Phone,1,1175.3548210000001,3.0,Medium,10883.8533,gray,11611.081470000001,0,40.38,-79.81,2016,8,18,33,3,0,501,95.0
15478,25774,46.0,F,0.0,72,38278.0,1,0,Own,15018,2015-02-18,Local,0,0.0,92,Broker,0,7664.498297,4.0,Large,46387.77528,white,15838.947919999999,0,40.27,-79.8,2015,2,18,8,2,0,1048,72.0
15479,25775,51.0,M,1.0,60,39321.0,1,1,Rent,20129,2015-03-02,Parking Lot,4,0.0,3,Broker,1,13524.65149,11.0,Large,43919.1587,other,6614.018439,0,39.16,-77.61,2015,3,2,10,0,0,1036,12.0
15480,25777,26.0,M,1.0,74,32583.0,1,1,Rent,15009,2016-04-17,Local,2,0.0,36,Online,1,4137.972825,7.0,Large,17309.617319999998,white,36600.81759,0,40.69,-80.3,2016,4,17,15,6,1,624,24.666666666666668
15481,25778,52.0,M,1.0,83,39522.0,1,0,Own,50001,2016-05-04,Local,0,0.0,6,Phone,0,4102.275587,7.0,Compact,34225.230489999994,gray,40851.42942,0,41.36,-93.47,2016,5,4,18,2,0,607,83.0
15482,25780,54.0,M,1.0,83,39905.0,1,0,Rent,15049,2016-05-22,Highway,2,0.0,50,Phone,1,8680.620721,4.0,Compact,26431.98961,gray,13656.95468,0,40.56,-79.81,2016,5,22,20,6,1,589,27.666666666666668
15483,25781,36.0,M,0.0,76,35837.0,0,1,Rent,50006,2015-12-22,Parking Lot,1,0.0,73,Phone,0,6522.484407,3.0,Medium,38221.18312,other,28798.219930000003,0,42.51,-93.37,2015,12,22,52,1,0,741,38.0
15484,25782,41.0,F,0.0,59,37127.0,0,1,Own,80028,2015-02-22,Highway,0,0.0,63,Broker,1,7312.840690999999,7.0,Compact,12349.173920000001,black,37575.361189999996,1,39.95,-105.14,2015,2,22,8,6,1,1044,59.0
15485,25783,56.0,M,1.0,68,40253.0,1,1,Own,50003,2015-04-23,Highway,0,1.0,9,Phone,1,4017.1727119999996,7.0,Large,23882.660190000002,gray,11895.54815,0,41.61,-94.02,2015,4,23,17,3,0,984,68.0
15486,25784,38.0,F,1.0,72,36371.0,1,0,Own,80033,2015-03-22,Local,0,0.0,50,Phone,0,6134.080601,4.0,Compact,31537.790210000003,silver,28365.02814,0,39.77,-105.09,2015,3,22,12,6,1,1016,72.0
15487,25786,40.0,F,1.0,48,36894.0,0,1,Own,85077,2015-07-25,Highway,0,0.0,82,Broker,0,2247.4187039999997,5.0,Medium,19957.03402,white,34173.97988,0,33.45,-111.97,2015,7,25,30,5,1,891,48.0
15488,25787,63.0,M,1.0,70,41419.0,1,0,Rent,15018,2016-05-18,Highway,0,0.0,51,Phone,1,8009.089152,6.0,Compact,30434.510830000003,blue,44767.00901,0,40.27,-79.8,2016,5,18,20,2,0,593,70.0
15489,25788,35.0,F,0.0,54,35552.0,1,0,Own,20135,2016-11-13,Local,0,0.0,3,Phone,1,7642.131548,4.0,Compact,11883.84995,black,33104.02855,0,39.11,-77.83,2016,11,13,45,6,1,414,54.0
15490,25791,41.0,M,1.0,78,37126.0,1,0,Own,80027,2016-04-30,Local,0,0.0,19,Phone,1,4246.79011,5.0,Large,43735.22726,other,14178.88675,0,39.96,-105.14,2016,4,30,17,5,1,611,78.0
15491,25792,54.0,M,0.0,86,39902.0,1,1,Own,50012,2016-03-13,Local,0,0.0,15,Broker,1,2984.039659,3.0,Large,38527.239030000004,white,41438.26636,0,42.03,-93.65,2016,3,13,10,6,1,659,86.0
